#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1415332	8473	100348842	114049	1184684	-	-	OGT	GSK3B	HRNT1|O-GLCNAC	-	Biochemical Activity	physical	Lubas WA (2000)	PUBMED:10753899	9606	9986	Low Throughput	-	Glycosylation	-	-	BIOGRID	O15294	-	NP_858058|NP_858059	-	G1T8E2		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1518108	7454	100009055	113293	1172078	-	-	WAS	ALDOA	IMD2|SCNX|THC|THC1|WASP	-	Reconstituted Complex	physical	Rangarajan ES (2010)	PUBMED:20129922	9606	9986	Low Throughput	-	-	-	-	BIOGRID	P42768	A0A024QYX8	NP_000368	P00883	-	NP_001075707	-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1518109	51429	100009055	119535	1172078	RP11-266C7.10-001	-	SNX9	ALDOA	SDP1|SH3PX1|SH3PXD3A|WISP	-	Reconstituted Complex	physical	Rangarajan ES (2010)	PUBMED:20129922	9606	9986	Low Throughput	-	-	-	-	BIOGRID	Q9Y5X1	-	NP_057308	P00883	-	NP_001075707	-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1518110	51429	100009055	119535	1172078	RP11-266C7.10-001	-	SNX9	ALDOA	SDP1|SH3PX1|SH3PXD3A|WISP	-	Co-crystal Structure	physical	Rangarajan ES (2010)	PUBMED:20129922	9606	9986	Low Throughput	-	-	-	-	BIOGRID	Q9Y5X1	-	NP_057308	P00883	-	NP_001075707	-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1526580	31359	100009506	57877	1172525	Dmel_CG4944	-	cib	ACTA1	CG4944|DmelCG4944|EG0007-11|EG:EG0007.11	-	Reconstituted Complex	physical	Aguda AH (2006)	PUBMED:16531231	7227	9986	Low Throughput	-	-	Figure 4|cross-linking	-	BIOGRID	-	Q8IRS7|O97428	NP_001284852|NP_001245516|NP_726908|NP_726909|NP_525065	-	-		-	-	-	-	-	-	Drosophila melanogaster	Oryctolagus cuniculus
1526581	5216	100009506	111237	1172525	-	-	PFN1	ACTA1	ALS18	-	Reconstituted Complex	physical	Aguda AH (2006)	PUBMED:16531231	9606	9986	Low Throughput	-	-	Figure 4|cross-linking	-	BIOGRID	P07737	-	NP_001362920|NP_005013	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1526582	2934	100009506	109189	1172525	RP11-477J21.1	-	GSN	ACTA1	ADF|AGEL	-	Reconstituted Complex	physical	Aguda AH (2006)	PUBMED:16531231	9606	9986	Low Throughput	-	-	Figure 4|cross-linking	-	BIOGRID	P06396	B7Z4U6	NP_001121138|NP_001121139|NP_001121134|NP_001121135|NP_001121136|NP_001121137|NP_937895|NP_001340007|NP_001340006|NP_001340005|NP_001340004|NP_001340003|NP_001340002|NP_001340001|NP_001340000|NP_001339982|NP_001339983|NP_001339986|NP_001339987|NP_001339984|NP_001339985|NP_001339988|NP_001339989|NP_000168|NP_001244958|NP_001244959|NP_001339999|NP_001339998|NP_001339995|NP_001339994|NP_001339997|NP_001339996|NP_001339991|NP_001339990|NP_001339993|NP_001339992	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1526583	8976	100009506	114466	1172525	-	-	WASL	ACTA1	N-WASP|NWASP	-	Co-crystal Structure	physical	Aguda AH (2006)	PUBMED:16531231	9606	9986	Low Throughput	-	-	trimer of GSN, WASL, ACTA1	-	BIOGRID	O00401	-	NP_003932	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1526584	100009506	2934	1172525	109189	-	RP11-477J21.1	ACTA1	GSN	-	ADF|AGEL	Co-crystal Structure	physical	Aguda AH (2006)	PUBMED:16531231	9986	9606	Low Throughput	-	-	trimer of GSN, WASL, ACTA1|trimer of cib, GSN, ACTA1	-	BIOGRID	-	-		P06396	B7Z4U6	NP_001121138|NP_001121139|NP_001121134|NP_001121135|NP_001121136|NP_001121137|NP_937895|NP_001340007|NP_001340006|NP_001340005|NP_001340004|NP_001340003|NP_001340002|NP_001340001|NP_001340000|NP_001339982|NP_001339983|NP_001339986|NP_001339987|NP_001339984|NP_001339985|NP_001339988|NP_001339989|NP_000168|NP_001244958|NP_001244959|NP_001339999|NP_001339998|NP_001339995|NP_001339994|NP_001339997|NP_001339996|NP_001339991|NP_001339990|NP_001339993|NP_001339992	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1526585	31359	100009506	57877	1172525	Dmel_CG4944	-	cib	ACTA1	CG4944|DmelCG4944|EG0007-11|EG:EG0007.11	-	Co-crystal Structure	physical	Aguda AH (2006)	PUBMED:16531231	7227	9986	Low Throughput	-	-	trimer of cib, GSN, ACTA1	-	BIOGRID	-	Q8IRS7|O97428	NP_001284852|NP_001245516|NP_726908|NP_726909|NP_525065	-	-		-	-	-	-	-	-	Drosophila melanogaster	Oryctolagus cuniculus
1870213	100328924	100328924	1173522	1173522	-	-	CYP2C2	CYP2C2	-	-	PCA	physical	Ozalp C (2005)	PUBMED:15980100	9986	9986	Low Throughput	-	-	Bimolecular fluorescence complementation	-	BIOGRID	P00181	-	NP_001164584	P00181	-	NP_001164584	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
1870214	100328924	5447	1173522	111443	-	-	CYP2C2	POR	-	CPR|CYPOR|P450R	PCA	physical	Ozalp C (2005)	PUBMED:15980100	9986	9606	Low Throughput	-	-	Bimolecular fluorescence complementation	-	BIOGRID	P00181	-	NP_001164584	P16435	-	NP_001369587|NP_001369586|NP_001369584|NP_001369591|NP_001354491|NP_001369588|NP_000932	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1870217	100328924	1571	1173522	107944	-	-	CYP2C2	CYP2E1	-	CPE1|CYP2E|P450-J|P450C2E	PCA	physical	Ozalp C (2005)	PUBMED:15980100	9986	9606	Low Throughput	-	-	Bimolecular fluorescence complementation	-	BIOGRID	P00181	-	NP_001164584	P05181	-	NP_000764	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1870218	100346743	100346743	1182589	1182589	-	-	CYP2C1	CYP2C1	CYPIIC1	CYPIIC1	PCA	physical	Ozalp C (2005)	PUBMED:15980100	9986	9986	Low Throughput	-	-	Bimolecular fluorescence complementation	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
1870219	100328924	100346743	1173522	1182589	-	-	CYP2C2	CYP2C1	-	CYPIIC1	PCA	physical	Ozalp C (2005)	PUBMED:15980100	9986	9986	Low Throughput	-	-	Bimolecular fluorescence complementation	-	BIOGRID	P00181	-	NP_001164584	-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
2298079	3020	100009272	109272	1172293	RP11-396C23.1	-	H3F3A	ACTB	H3.3A|H3F3	ACT-5	Protein-RNA	physical	Newhart A (2013)	PUBMED:23689370	9606	9986	Low Throughput	-	-	in-vitro transcribed dsRNA from rabbit beta-actin intron 2 splicing unit	-	BIOGRID	P84243	B2R4P9	NP_001365976|NP_002098|NP_001365974|NP_001365975|NP_001365972	P29751	-	NP_001095153	-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
2327794	171097	100009272	251106	1172293	-	-	Adap1	ACTB	Centa1|p42IP4	ACT-5	Reconstituted Complex	physical	Thacker E (2004)	PUBMED:15679100	10116	9986	Low Throughput	-	-	Actin protein detected was not described, showed interaction with polymarized F-actin. ADAP1 species was not explicitly defined.	-	BIOGRID	-	O88768	NP_598251	P29751	-	NP_001095153	-	-	-	-	-	-	Rattus norvegicus	Oryctolagus cuniculus
2334601	100009586	6548	1172605	112438	-	RP4-633N17.1	SLC9A1	SLC9A1	NHE-1	APNH|NHE-1|NHE1|PPP1R143	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P19634	B2RAH2	NP_003038	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334602	100009586	3329	1172605	109561	-	-	SLC9A1	HSPD1	NHE-1	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P10809	A0A024R3X4	NP_002147|NP_955472	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334603	100009586	7086	1172605	112941	-	-	SLC9A1	TKT	NHE-1	HEL107|TK|TKT1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P29401	V9HWD9	NP_001055|NP_001244957|NP_001128527	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334604	100009586	81	1172605	106596	-	-	SLC9A1	ACTN4	NHE-1	ACTININ-4|FSGS|FSGS1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	O43707	-	NP_001308962|NP_004915	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334605	100009586	3320	1172605	109552	-	-	SLC9A1	HSP90AA1	NHE-1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334606	100009586	3303	1172605	109535	-	DAQB-147D11.1	SLC9A1	HSPA1A	NHE-1	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P08107	A8K5I0|B3KTT5	NP_005336	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334607	100009586	5230	1172605	111251	-	RP4-570L12.1	SLC9A1	PGK1	NHE-1	HEL-S-68p|MIG10|PGKA	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P00558	V9HWF4	NP_000282	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334608	100009586	3921	1172605	110115	-	-	SLC9A1	RPSA	NHE-1	37LRP|67LR|ICAS|LAMBR|LAMR1|LBP|LBP/p40|LRP|LRP/LR|NEM/1CHD4|SA|lamR|p40	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P08865	A0A024R2P0	NP_001291217|NP_001012321|NP_002286	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334609	100009586	4691	1172605	110771	-	-	SLC9A1	NCL	NHE-1	C23	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P19338	B3KM80|A0A024R4A0	NP_005372	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334610	100009586	3178	1172605	109420	-	-	SLC9A1	HNRNPA1	NHE-1	ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P09651	A0A024RB53|A0A024RAZ7	NP_112420|NP_002127	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334611	100009586	2746	1172605	109008	-	-	SLC9A1	GLUD1	NHE-1	GDH|GDH1|GLUD	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P00367	E9KL48	NP_001305835|NP_001305834|NP_001305831|NP_001305830|NP_001305833|NP_005262|NP_001305829	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334612	100009586	3956	1172605	110147	-	-	SLC9A1	LGALS1	NHE-1	GAL1|GBP	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P09382	-	NP_002296	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334613	100009586	226	1172605	106728	-	-	SLC9A1	ALDOA	NHE-1	ALDA|GSD12|HEL-S-87p	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P04075	V9HWN7	NP_001121089|NP_908932|NP_908930|NP_001230106|NP_000025	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334614	100009586	7316	1172605	113164	-	-	SLC9A1	UBC	NHE-1	HMG20	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P0CG48	-	NP_066289	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334615	100009586	1509	1172605	107889	-	-	SLC9A1	CTSD	NHE-1	CLN10|CPSD|HEL-S-130P	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P07339	V9HWI3	NP_001900	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334616	100009586	4478	1172605	110584	-	-	SLC9A1	MSN	NHE-1	HEL70	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P26038	V9HWC0	NP_002435	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334617	100009586	7184	1172605	113036	-	-	SLC9A1	HSP90B1	NHE-1	ECGP|GP96|GRP94|HEL-S-125m|HEL35|TRA1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P14625	V9HWP2	NP_003290	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334618	100009586	7001	1172605	112860	-	-	SLC9A1	PRDX2	NHE-1	HEL-S-2a|NKEF-B|NKEFB|PRP|PRX2|PRXII|PTX1|TDPX1|TPX1|TSA	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P32119	V9HW12	NP_005800	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334619	100009586	5034	1172605	111073	-	-	SLC9A1	P4HB	NHE-1	DSI|ERBA2L|GIT|P4Hbeta|PDI|PDIA1|PHDB|PO4DB|PO4HB|PROHB	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P07237	A0A024R8S5	NP_000909	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334620	100009586	308	1172605	106805	-	-	SLC9A1	ANXA5	NHE-1	ANX5|ENX2|HEL-S-7|PP4|RPRGL3	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P08758	V9HWE0	NP_001145	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334621	100009586	7531	1172605	113363	-	-	SLC9A1	YWHAE	NHE-1	14-3-3E|HEL2|KCIP-1|MDCR|MDS	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P62258	V9HW98	NP_006752	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334622	100009586	1192	1172605	107604	-	DADB-110M10.1	SLC9A1	CLIC1	NHE-1	G6|NCC27	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	O00299	Q5SRT3|Q53FB0	NP_001279|NP_001274522|NP_001274523	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334623	100009586	7416	1172605	113259	-	-	SLC9A1	VDAC1	NHE-1	PORIN|VDAC-1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P21796	B3KTS5	NP_003365	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334624	100009586	821	1172605	107271	-	-	SLC9A1	CANX	NHE-1	CNX|IP90|P90	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P27824	-	NP_001737|NP_001350928|NP_001350925|NP_001350924|NP_001350927|NP_001350926|NP_001350923|NP_001350922|NP_001019820|NP_001350929|NP_001350930	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334625	100009586	8665	1172605	114214	-	-	SLC9A1	EIF3F	NHE-1	EIF3S5|eIF3-p47	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	O00303	-	NP_003745	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334626	100009586	10971	1172605	116168	-	-	SLC9A1	YWHAQ	NHE-1	14-3-3|1C5|HS1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P27348	-	NP_006817	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334627	100009586	7430	1172605	113271	-	-	SLC9A1	EZR	NHE-1	CVIL|CVL|HEL-S-105|VIL2	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P15311	-	NP_003370|NP_001104547	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334628	100009586	811	1172605	107262	-	-	SLC9A1	CALR	NHE-1	CRT|HEL-S-99n|RO|SSA|cC1qR	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P27797	V9HW88	NP_004334	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334629	100009586	2810	1172605	109072	-	-	SLC9A1	SFN	NHE-1	YWHAS	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P31947	-	NP_006133	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334630	100009586	829	1172605	107279	-	-	SLC9A1	CAPZA1	NHE-1	CAPPA1|CAPZ|CAZ1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P52907	A0A024R0E5	NP_006126	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334631	100009586	396	1172605	106889	-	-	SLC9A1	ARHGDIA	NHE-1	GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P52565	J3QQX2|V9HWE8	NP_001288170|NP_001288171|NP_001288172|NP_004300|NP_001288169|NP_001172006|NP_001172007	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334632	100009586	7094	1172605	112949	-	RP11-112J3.1	SLC9A1	TLN1	NHE-1	ILWEQ|TLN	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	Q9Y490	-	NP_006280	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334633	100009586	100130932	1172605	934993	-	-	SLC9A1	SNRPGP15	NHE-1	-	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	-	-	-	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334634	100009586	7295	1172605	113146	-	RP11-427L11.1	SLC9A1	TXN	NHE-1	TRDX|TRX|TRX1	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P10599	H9ZYJ2	NP_003320|NP_001231867	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334635	100009586	7417	1172605	113260	-	RP11-375G3.1	SLC9A1	VDAC2	NHE-1	POR	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P45880	A0A024QZT0	NP_001171712|NP_003366|NP_001171752|NP_001311016|NP_001311017|NP_001311018|NP_001311019	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334636	100009586	2023	1172605	108338	-	-	SLC9A1	ENO1	NHE-1	ENO1L1|MPB1|NNE|PPH	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P06733	A0A024R4F1|E2DRY6	NP_001188412|NP_001419|NP_001340275	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334637	100009586	7534	1172605	113366	-	-	SLC9A1	YWHAZ	NHE-1	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334638	100009586	3309	1172605	109541	-	-	SLC9A1	HSPA5	NHE-1	BIP|GRP78|HEL-S-89n|MIF2	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P11021	V9HWB4	NP_005338	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334639	100009586	5216	1172605	111237	-	-	SLC9A1	PFN1	NHE-1	ALS18	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P07737	-	NP_001362920|NP_005013	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334640	100009586	3326	1172605	109558	-	RP1-302G2.1	SLC9A1	HSP90AB1	NHE-1	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334641	100009586	87	1172605	106602	-	-	SLC9A1	ACTN1	NHE-1	BDPLT15	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P12814	A0A024R694	NP_001093|NP_001123477|NP_001123476	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334642	100009586	6133	1172605	112053	-	OK/SW-cl.103	SLC9A1	RPL9	NHE-1	L9|NPC-A-16	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P32969	Q53Z07	NP_000652|NP_001020092	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2334643	100009586	2597	1172605	108868	-	CDABP0047	SLC9A1	GAPDH	NHE-1	G3PD|GAPD|HEL-S-162eP	Affinity Capture-MS	physical	Amith SR (2017)	PUBMED:27751915	9986	9606	High Throughput	-	-	-	-	BIOGRID	P23791	-	NP_001095191	P04406	V9HVZ4	NP_002037|NP_001344872|NP_001276674|NP_001276675|NP_001243728	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
2347346	100009394	281097	1172414	158461	-	BOS_21851	PRL	CSH2	-	CSH1|PL	Reconstituted Complex	physical	Helman D (1998)	PUBMED:9632658	9986	9913	Low Throughput	-	-	Actual experiment was gel filtration chromatography. Proteins were mixed in vitro and then run through gel filtration column and complex size observed based on elution time and absorbtion at 290 nm.	-	BIOGRID	Q28632	-	NP_001076144	-	A6QPM4|F1MYF0|F6RB31	NP_001157793|NP_851350	-	-	-	-	-	-	Oryctolagus cuniculus	Bos taurus
2375939	11964	100125982	198261	1172713	-	-	Atp6v1a	ATP6V0A1	AI647066|Atp6a1|Atp6a2|Atp6v1a1|VA68|VPP2	-	Affinity Capture-Western	physical	Alzamora R (2010)	PUBMED:20525692	10090	9986	Low Throughput	-	-	-	-	BIOGRID	P50516	-	NP_031534	-	G1U3Q0		-	-	-	-	-	-	Mus musculus	Oryctolagus cuniculus
2375940	11964	100353383	198261	1189198	-	-	Atp6v1a	ATP6V1E1	AI647066|Atp6a1|Atp6a2|Atp6v1a1|VA68|VPP2	-	Affinity Capture-Western	physical	Alzamora R (2010)	PUBMED:20525692	10090	9986	Low Throughput	-	-	-	-	BIOGRID	P50516	-	NP_031534	-	G1SS33		-	-	-	-	-	-	Mus musculus	Oryctolagus cuniculus
2375995	100009252	11651	1172273	198056	-	-	PPP2CA	Akt1	-	Akt|PKB|PKB/Akt|PKBalpha|Rac	Biochemical Activity	physical	Di Maira G (2009)	PUBMED:19662498	9986	10090	Low Throughput	-	Dephosphorylation	-	-	BIOGRID	P67777	-	NP_001095156	P31750	-	NP_001159366|NP_033782	-	-	-	-	-	-	Oryctolagus cuniculus	Mus musculus
2376246	100009527	100009341	1172546	1172361	-	-	TNNT3	TNNC2	TnTf|fTnT	-	Reconstituted Complex	physical	Kobayashi T (1999)	PUBMED:10220325	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-	-	P02586	-	NP_001076114	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
2380273	100009298	8864	1172319	114387	-	-	PPP1CA	PER2	PPP1A	FASPS|FASPS1	Affinity Capture-Western	physical	Gallego M (2006)	PUBMED:16813562	9986	9606	Low Throughput	-	-	Source of mammalian PER2 not clear	-	BIOGRID	P62139	-	NP_001095176	O15055	-	NP_073728	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
